time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-03-26T03:00:54.110Z,45.5495,-122.441666666667,4.95,1.24,ml,24,73,,0.12,uw,uw61592481,2020-03-26T19:06:09.480Z,"1km NNW of Fairview, Oregon",earthquake,0.31,0.45,0.133828147491758,12,reviewed,uw,uw
2020-03-26T03:00:06.320Z,17.9596,-66.856,10,3.01,md,19,185,0.0279,0.25,pr,pr2020086005,2020-03-26T04:13:25.646Z,"4km ESE of Maria Antonia, Puerto Rico",earthquake,0.57,0.51,0.34,19,reviewed,pr,pr
2020-03-26T02:58:49.595Z,49.9072,159.0331,35,4.4,mb,,146,3.129,0.68,us,us70008g6q,2020-03-26T03:15:13.040Z,"224km ESE of Severo-Kuril'sk, Russia",earthquake,12.1,2,0.104,27,reviewed,us,us
2020-03-26T02:55:01.557Z,39.1107,-119.7286,7.6,0.2,ml,5,136.86,0.034,0.1462,nn,nn00720437,2020-03-27T02:10:34.315Z,"5km ENE of Indian Hills, Nevada",earthquake,,5.4,0,1,reviewed,nn,nn
2020-03-26T02:54:32.090Z,19.3466667,-155.0765,5.85,3.16,ml,59,167,0.04408,0.13,hv,hv71445407,2020-03-26T23:16:32.957Z,"16km S of Fern Acres, Hawaii",earthquake,0.31,0.32,0.194,39,reviewed,hv,hv
2020-03-26T02:50:49.180Z,17.9315,-66.8861,13,2.28,md,15,208,0.0441,0.19,pr,pr2020086003,2020-03-26T04:11:56.422Z,"5km SSE of Guanica, Puerto Rico",earthquake,0.76,0.48,0.29,13,reviewed,pr,pr
2020-03-26T02:48:30.150Z,61.0541667,-152.3313333,14.44,0.45,ml,8,285,0.142,0.05,av,av70880834,2020-03-27T17:12:10.250Z,"67km NNE of Redoubt Volcano, Alaska",earthquake,0.9,0.99,0.324,8,reviewed,av,av
2020-03-26T02:48:02.168Z,39.1207,-119.7347,8.5,0.3,ml,8,128.96,0.026,0.1642,nn,nn00720436,2020-03-27T02:10:32.030Z,"5km SSE of Carson City, Nevada",earthquake,,2.5,0.41,4,reviewed,nn,nn
2020-03-26T02:47:34.980Z,39.3115,-123.3308333,2.3,1.26,md,13,69,0.1037,0.06,nc,nc73359580,2020-03-26T21:51:06.150Z,"11km S of Willits, CA",earthquake,0.21,1.4,0.071,10,reviewed,nc,nc
2020-03-26T02:44:42.870Z,17.9515,-66.863,11,2.77,md,19,188,0.0286,0.22,pr,pr2020086002,2020-03-26T04:11:16.590Z,"4km SE of Maria Antonia, Puerto Rico",earthquake,0.6,0.46,0.49,17,reviewed,pr,pr
2020-03-26T02:38:32.110Z,37.5216667,-118.4501667,2.7,1.34,md,16,100,0.02689,0.05,nc,nc73359575,2020-03-26T06:08:03.860Z,"15km NNW of Dixon Lane-Meadow Creek, CA",earthquake,0.21,0.4,0.111,13,reviewed,nc,nc
2020-03-26T02:34:41.842Z,62.4764,-149.2948,5.6,1.4,ml,,,,0.46,ak,ak0203y9m393,2020-03-26T02:37:59.590Z,"45km NE of Y, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-03-26T02:31:07.650Z,38.8243333,-122.8583333,2.77,-0.21,md,18,69,0.01758,0.03,nc,nc73359570,2020-03-27T23:13:52.989Z,"10km WNW of The Geysers, CA",earthquake,0.22,0.55,0.128,2,reviewed,nc,nc
2020-03-26T02:28:06.860Z,52.0725,-176.0618333,10.75,-0.72,ml,4,174,0.02074,0.27,av,av70880849,2020-03-27T17:20:16.260Z,"46km ENE of Adak, Alaska",earthquake,2.51,1.82,0.167,4,reviewed,av,av
2020-03-26T02:22:28.160Z,38.8138351,-122.8108368,3.13,0.55,md,9,92,0.009565,0.02,nc,nc73359555,2020-03-26T02:45:04.546Z,"6km NW of The Geysers, CA",earthquake,0.45,0.84,,1,automatic,nc,nc
2020-03-26T02:19:22.750Z,38.7991676,-122.9325027,11.37,0.62,md,17,150,0.03177,0.13,nc,nc73359550,2020-03-26T02:34:07.498Z,"7km E of Cloverdale, CA",earthquake,1.14,2.88,0.02,3,automatic,nc,nc
2020-03-26T02:18:05.263Z,40.0262,-120.3169,12.6,0.4,ml,4,281.91,0.163,0.1533,nn,nn00720435,2020-03-27T02:10:29.371Z,"27km NNE of Portola, California",earthquake,,5.6,0.47,4,reviewed,nn,nn
2020-03-26T02:13:10.750Z,37.6058333,-119.0088333,1.23,0.26,md,9,174,0.01209,0.03,nc,nc73359545,2020-03-26T03:52:03.108Z,"4km SW of Mammoth Lakes, CA",earthquake,1.02,0.56,0.146,9,reviewed,nc,nc
2020-03-26T02:10:24.790Z,18.029,-66.7731,13,2.4,md,20,74,0.119,0.2,pr,pr2020086004,2020-03-26T03:38:20.668Z,"1km NNW of Magas Arriba, Puerto Rico",earthquake,0.51,0.4,0.39,16,reviewed,pr,pr
2020-03-26T02:06:42.926Z,63.3427,-145.0808,6.5,1.5,ml,,,,0.76,ak,ak0203y9g3a9,2020-03-26T02:13:15.049Z,"59km S of Deltana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-03-26T02:06:40.052Z,40.0699,-120.3227,11.5,0.4,ml,4,249.37,0.205,0.0883,nn,nn00720374,2020-03-27T02:09:36.307Z,"30km SE of Janesville, California",earthquake,,4.7,0.18,2,reviewed,nn,nn
2020-03-26T02:05:59.870Z,40.7586667,-112.0801667,9.81,1.56,ml,32,52,0.005381,0.12,uu,uu60370242,2020-03-26T15:30:44.660Z,"5km NNE of Magna, Utah",earthquake,0.23,0.41,0.137,4,reviewed,uu,uu
2020-03-26T02:03:47.450Z,40.7278333,-112.0815,9.62,1.28,ml,26,33,0.02575,0.16,uu,uu60370232,2020-03-26T13:43:08.490Z,"2km NE of Magna, Utah",earthquake,0.33,0.62,0.14,2,reviewed,uu,uu
2020-03-26T01:57:38.427Z,60.1911,-153.1399,138.8,1.8,ml,,,,0.88,ak,ak0203y95kv7,2020-03-26T02:11:33.787Z,"39km SW of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-03-26T01:54:41.459Z,60.1795,-139.5359,3.7,1.8,ml,,,,0.8,ak,ak0203y94xxt,2020-03-26T01:59:20.255Z,"71km N of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-03-26T01:43:15.550Z,35.5366667,-117.2961667,11.68,1.28,ml,9,197,0.05697,0.2,ci,ci39116071,2020-03-26T01:46:47.265Z,"26km SSE of Trona, CA",earthquake,1.09,0.86,0.118,15,automatic,ci,ci
2020-03-26T01:33:21.911Z,63.3573,-145.1307,10.5,1.3,ml,,,,0.38,ak,ak0203y90ee9,2020-03-26T01:41:56.677Z,"57km S of Deltana, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-03-26T01:31:35.000Z,36.1116667,-117.8935,5.29,1.38,ml,11,109,0.03184,0.15,ci,ci39116055,2020-03-26T01:35:27.098Z,"9km NNE of Coso Junction, CA",earthquake,0.65,0.77,0.188,17,automatic,ci,ci
2020-03-26T01:29:39.380Z,36.0968333,-117.8685,3.75,0.58,ml,12,109,0.02347,0.06,ci,ci39116063,2020-03-26T21:02:33.245Z,"9km NE of Coso Junction, CA",earthquake,0.15,0.22,0.047,4,reviewed,ci,ci
2020-03-26T01:23:41.810Z,52.0771667,-176.1321667,-0.42,-0.11,ml,6,131,0.02416,0.06,av,av70880844,2020-03-27T17:18:14.280Z,"42km ENE of Adak, Alaska",earthquake,0.2,0.29,0.15,6,reviewed,av,av
2020-03-26T01:23:05.200Z,40.547,-122.0886667,9.49,1.23,md,9,132,0.2485,0.13,nc,nc73359530,2020-03-26T09:07:03.919Z,"8km E of Millville, CA",earthquake,1.11,4.81,0.038,8,reviewed,nc,nc
2020-03-26T01:22:19.772Z,39.1074,-119.7155,9.1,0.7,ml,5,139.97,0.051,0.0912,nn,nn00720373,2020-03-27T02:09:33.494Z,"6km N of Johnson Lane, Nevada",earthquake,,3.3,0.4,2,reviewed,nn,nn
2020-03-26T01:18:30.330Z,33.0148333,-116.4058333,3.98,0.94,ml,19,82,0.04312,0.27,ci,ci39116039,2020-03-26T01:22:17.085Z,"20km ESE of Julian, CA",earthquake,0.51,1.17,0.111,15,automatic,ci,ci
2020-03-26T01:18:23.810Z,52.0506667,-176.1166667,2.58,-0.38,ml,5,114,0.01906,0.09,av,av70880839,2020-03-27T17:15:12.270Z,"41km ENE of Adak, Alaska",earthquake,0.32,0.74,0.132,5,reviewed,av,av
2020-03-26T01:17:19.590Z,52.056,-176.0715,8.95,-0.65,ml,4,140,0.01613,0.19,av,av70880829,2020-03-27T16:57:33.300Z,"44km ENE of Adak, Alaska",earthquake,1.51,1.39,0.13,4,reviewed,av,av
2020-03-26T01:13:11.090Z,35.8973333,-117.674,5.32,0.83,ml,10,86,0.05398,0.12,ci,ci39116031,2020-03-26T01:16:50.048Z,"21km ESE of Little Lake, CA",earthquake,0.41,1.18,0.112,7,automatic,ci,ci
2020-03-26T01:12:43.790Z,58.2858333,-154.9933333,2.46,-0.28,ml,10,199,0.03837,0.12,av,av70880814,2020-03-27T16:46:26.610Z,"102km NW of Larsen Bay, Alaska",earthquake,0.79,0.51,0.294,10,reviewed,av,av
2020-03-26T01:11:39.547Z,39.1127,-119.727,8.7,0,ml,5,135.3,0.046,0.1083,nn,nn00720372,2020-03-27T02:09:31.648Z,"5km ENE of Indian Hills, Nevada",earthquake,,2.6,0,1,reviewed,nn,nn
2020-03-26T01:03:21.460Z,52.0665,-176.106,-0.13,-1.15,ml,4,160,0.02778,0.06,av,av70880824,2020-03-27T16:55:01.500Z,"43km ENE of Adak, Alaska",earthquake,0.31,0.32,0.267,4,reviewed,av,av
2020-03-26T01:03:11.880Z,52.0728333,-176.1145,0.12,-0.57,ml,5,122,0.0269,0.13,av,av70880819,2020-03-27T16:52:29.790Z,"43km ENE of Adak, Alaska",earthquake,0.32,0.31,0.28,5,reviewed,av,av
2020-03-26T00:58:46.660Z,40.4125,-124.91,6.06,2.65,md,50,268,0.4415,0.19,nc,nc73359520,2020-03-27T03:03:05.032Z,"54km W of Petrolia, CA",earthquake,0.87,1.23,0.195,45,reviewed,nc,nc
2020-03-26T00:56:56.830Z,45.3731667,-112.5955,9.67,0.06,ml,5,175,0.011,0.05,mb,mb80386664,2020-03-26T14:34:44.880Z,"17km N of Dillon, Montana",earthquake,1.82,1.38,,0,reviewed,mb,mb
2020-03-26T00:52:21.660Z,38.8300018,-122.8096695,1.84,1.11,md,26,40,0.006605,0.02,nc,nc73359515,2020-03-26T01:30:02.867Z,"8km NW of The Geysers, CA",earthquake,0.18,0.36,0.2,6,automatic,nc,nc
2020-03-26T00:50:30.150Z,33.6448333,-116.7101667,13.45,0.34,ml,11,102,0.03868,0.09,ci,ci37439341,2020-03-26T21:03:48.273Z,"10km NNW of Anza, CA",earthquake,0.36,0.5,0.121,3,reviewed,ci,ci
2020-03-26T00:50:24.970Z,33.65,-116.7088333,13.32,0.45,ml,12,99,0.03477,0.13,ci,ci39116015,2020-03-26T21:06:50.679Z,"10km S of Idyllwild, CA",earthquake,0.39,0.56,0.055,6,reviewed,ci,ci
2020-03-26T00:48:48.080Z,34.2803333,-117.0528333,5.04,1.33,ml,45,58,0.1109,0.14,ci,ci39116007,2020-03-26T16:49:09.020Z,"10km NNE of Running Springs, CA",earthquake,0.14,0.66,0.125,29,reviewed,ci,ci
2020-03-26T00:40:31.990Z,18.025,-66.822,14,2.86,md,14,134,0.0759,0.27,pr,pr2020086001,2020-03-26T01:29:56.236Z,"3km ESE of Yauco, Puerto Rico",earthquake,0.5,1.16,0.22,12,reviewed,pr,pr
2020-03-26T00:40:21.650Z,38.810833,-122.7903366,3.01,2.3,md,8,76,0.004821,0.01,nc,nc73359505,2020-03-26T03:48:02.876Z,"5km NW of The Geysers, CA",earthquake,0.55,1.91,1.41,2,automatic,nc,nc
2020-03-26T00:37:05.880Z,38.7925,-122.805,3.54,0.34,md,29,76,0.004432,0.03,nc,nc73359500,2020-03-26T20:34:04.800Z,"4km WNW of The Geysers, CA",earthquake,0.18,0.3,0.067,2,reviewed,nc,nc
2020-03-26T00:33:12.870Z,52.1376667,-176.1951667,28.59,0.15,ml,6,307,0.04728,0.33,av,av70880809,2020-03-27T16:41:54.050Z,"42km NE of Adak, Alaska",earthquake,4.03,1.84,0.242,6,reviewed,av,av
2020-03-26T00:28:32.281Z,63.3538,-145.1003,0,1.1,ml,,,,0.58,ak,ak0203y8dx0u,2020-03-26T00:33:24.760Z,"58km S of Deltana, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-03-26T00:20:47.454Z,38.4145,-118.8645,10.9,1.1,ml,5,283.02,0.088,0.0894,nn,nn00720434,2020-03-27T02:10:27.172Z,"24km WSW of Hawthorne, Nevada",earthquake,,2.9,0,1,reviewed,nn,nn
2020-03-26T00:15:52.416Z,63.3491,-149.7317,83.5,1.4,ml,,,,0.19,ak,ak0203y8b695,2020-03-26T00:19:10.811Z,"39km W of Cantwell, Alaska",earthquake,,1.5,,,automatic,ak,ak
2020-03-26T00:13:46.516Z,39.116,-119.7317,8.4,0.7,ml,5,132.6,0.043,0.0835,nn,nn00720371,2020-03-27T02:09:31.315Z,"5km NE of Indian Hills, Nevada",earthquake,,4.8,0,1,reviewed,nn,nn
2020-03-26T00:09:01.539Z,63.791,-149.3369,124.4,3,ml,,,,0.44,ak,ak0203y89s03,2020-03-26T00:38:30.040Z,"22km WSW of Healy, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-03-26T00:08:13.860Z,19.1940002,-155.4055023,32.58,2.01,md,25,178,0.04393,0.12,hv,hv71445277,2020-03-26T00:11:26.620Z,"7km E of Pahala, Hawaii",earthquake,1.08,0.98,0.02,3,automatic,hv,hv
2020-03-26T00:03:34.070Z,17.8593,-66.8675,12,3.15,md,14,251,0.1164,0.23,pr,pr2020086000,2020-03-26T08:06:04.158Z,"15km SSE of Guanica, Puerto Rico",earthquake,1.11,0.61,0.23,14,reviewed,pr,pr
2020-03-26T00:03:11.090Z,19.208334,-155.4116669,33.19,2.13,md,35,156,0.03195,0.11,hv,hv71445267,2020-03-26T00:06:18.730Z,"7km E of Pahala, Hawaii",earthquake,0.62,0.66,0.1,10,automatic,hv,hv
2020-03-25T23:51:18.730Z,35.6866667,-117.5223333,6.71,1.19,ml,15,156,0.1426,0.12,ci,ci39115983,2020-03-25T23:55:07.887Z,"14km SW of Searles Valley, CA",earthquake,0.41,1.04,0.175,17,automatic,ci,ci
2020-03-25T23:48:34.620Z,40.7341667,-112.0616667,7.73,0.06,md,9,100,0.02088,0.09,uu,uu60370222,2020-03-26T13:49:20.350Z,"4km NE of Magna, Utah",earthquake,0.33,0.78,0.438,3,reviewed,uu,uu
2020-03-25T23:33:24.110Z,17.9196,-66.8058,12,2.61,md,19,198,0.092,0.2,pr,pr2020085035,2020-03-26T20:07:13.873Z,"8km S of Indios, Puerto Rico",earthquake,0.63,0.42,0.21,14,reviewed,pr,pr
2020-03-25T23:32:45.630Z,35.8005,-117.625,6.51,1.61,ml,18,87,0.02703,0.11,ci,ci39115959,2020-03-25T23:36:46.328Z,"20km W of Searles Valley, CA",earthquake,0.23,0.46,0.161,25,automatic,ci,ci
2020-03-25T23:24:53.680Z,45.87,-111.37,5,0.37,ml,5,115,0.301,0.24,mb,mb80386659,2020-03-26T14:28:38.300Z,"3km WNW of Manhattan, Montana",earthquake,61.19,31.61,,0,reviewed,mb,mb
2020-03-25T23:20:23.750Z,62.0719,-150.8387,60.4,1.5,ml,,,,0.52,ak,ak0203wyht20,2020-03-25T23:29:40.003Z,"47km SW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-03-25T23:18:49.730Z,17.866,-66.8763,13,2.94,md,14,248,0.1091,0.19,pr,pr2020085034,2020-03-26T00:04:17.463Z,"12km SSE of Guanica, Puerto Rico",earthquake,0.9,0.47,0.12,14,reviewed,pr,pr
2020-03-25T23:17:45.370Z,39.277,-123.2246667,6,1,md,6,101,0.03485,0.02,nc,nc73359445,2020-03-26T05:34:05.229Z,"2km NW of Redwood Valley, CA",earthquake,0.43,0.7,0.134,5,reviewed,nc,nc
2020-03-25T23:16:03.920Z,19.2084999,-155.3846741,30.01,2.2,md,42,169,0.03129,0.12,hv,hv71445207,2020-03-25T23:19:16.470Z,"10km E of Pahala, Hawaii",earthquake,0.63,0.74,0.12,23,automatic,hv,hv
2020-03-25T23:15:19.029Z,2.3005,-101.2281,10,4.6,mb,,194,15.391,1.13,us,us70008g4t,2020-03-25T23:47:01.040Z,"Galapagos Triple Junction region",earthquake,13.2,1.9,0.059,85,reviewed,us,us
2020-03-25T23:11:36.050Z,17.8393,-66.8796,12,3.46,md,20,255,0.1358,0.12,pr,pr2020085033,2020-03-26T23:13:17.382Z,"17km SSE of Guanica, Puerto Rico",earthquake,0.75,0.47,0.12,18,reviewed,pr,pr
2020-03-25T23:10:50.250Z,33.6875,-117.3968333,6.85,0.17,ml,4,209,0.04541,0.02,ci,ci39115943,2020-03-26T14:14:11.607Z,"7km WNW of Lake Elsinore, CA",earthquake,0.61,0.33,0.037,1,reviewed,ci,ci
2020-03-25T22:59:55.980Z,38.8226662,-122.8571701,2.46,1.25,md,27,70,0.0173,0.02,nc,nc73359420,2020-03-25T23:45:04.660Z,"10km WNW of The Geysers, CA",earthquake,0.22,0.41,0.11,8,automatic,nc,nc
2020-03-25T22:59:25.190Z,47.4555,-122.704,-0.35,0.7,md,4,331,,0.09,uw,uw61592401,2020-03-26T19:14:56.670Z,"6km SW of Bethel, Washington",explosion,1.92,31.61,0.0680744115988643,4,reviewed,uw,uw
2020-03-25T22:50:57.350Z,19.1731663,-155.4501648,39.08,2.06,md,38,144,0.02097,0.11,hv,hv71445177,2020-03-25T22:54:18.360Z,"4km SE of Pahala, Hawaii",earthquake,0.73,0.87,0.09,12,automatic,hv,hv
2020-03-25T22:44:24.990Z,38.7985001,-122.739502,1.58,0.65,md,9,106,0.01539,0.03,nc,nc73359400,2020-03-25T22:46:01.517Z,"3km NNE of The Geysers, CA",earthquake,0.32,0.74,0.07,2,automatic,nc,nc
2020-03-25T22:44:09.460Z,35.8923333,-117.6851667,2.75,1.27,ml,15,80,0.06222,0.12,ci,ci39115911,2020-03-25T22:47:58.506Z,"20km ESE of Little Lake, CA",earthquake,0.19,0.31,0.111,18,automatic,ci,ci
2020-03-25T22:42:12.417Z,63.0327,-150.5408,80.1,1.3,ml,,,,0.52,ak,ak0203wy12bd,2020-03-25T22:46:21.497Z,"82km NNW of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-03-25T22:23:28.800Z,55.4518333,-161.8548333,30.11,0.82,ml,9,166,0.07087,0.16,av,av70880804,2020-03-27T02:41:28.470Z,"62km ENE of Cold Bay, Alaska",earthquake,0.93,1.02,0.225,9,reviewed,av,av
2020-03-25T22:19:59.370Z,19.2181664,-155.4178314,31.69,2.18,md,37,143,0.02719,0.12,hv,hv71445132,2020-03-25T22:23:10.170Z,"6km ENE of Pahala, Hawaii",earthquake,0.64,0.73,0.25,9,automatic,hv,hv
2020-03-25T22:18:20.523Z,38.553,142.3594,41.87,4.2,mb,,162,2.446,0.56,us,us70008g42,2020-03-25T22:43:55.040Z,"80km SE of Ofunato, Japan",earthquake,11,7.4,0.186,8,reviewed,us,us
2020-03-25T22:16:38.732Z,64.9139,-150.3423,1,1.1,ml,,,,0.79,ak,ak0203wxvjrl,2020-03-25T22:30:08.542Z,"16km SE of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-03-25T22:13:09.430Z,52.0716667,-176.1205,2.48,-0.44,ml,5,119,0.02343,0.17,av,av70880784,2020-03-27T02:20:48.470Z,"42km ENE of Adak, Alaska",earthquake,0.43,1.28,0.267,5,reviewed,av,av
2020-03-25T22:12:04.049Z,-5.875,130.056,186.73,4.5,mb,,113,2.43,0.55,us,us70008g3x,2020-03-25T22:33:46.040Z,"268km NNW of Saumlaki, Indonesia",earthquake,12.6,11.1,0.221,6,reviewed,us,us
2020-03-25T22:04:04.783Z,65.2877,-145.5655,0,1.4,ml,,,,0.77,ak,ak0203wxswik,2020-03-25T22:16:24.617Z,"45km WSW of Circle Hot Springs Station, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-03-25T22:02:56.680Z,35.9055,-117.6956667,3.52,1.14,ml,15,70,0.05605,0.1,ci,ci39115855,2020-03-26T13:21:06.211Z,"19km E of Little Lake, CA",earthquake,0.19,0.75,0.118,15,reviewed,ci,ci
2020-03-25T21:56:55.500Z,47.4165,-114.6116667,8.48,1.11,ml,14,80,0.129,0.11,mb,mb80386644,2020-03-26T00:03:25.800Z,"21km ESE of Plains, Montana",earthquake,0.3,1.11,0.3,2,reviewed,mb,mb
2020-03-25T21:47:31.170Z,17.8953,-66.8333,12,2.33,md,10,230,0.0921,0.12,pr,pr2020085031,2020-03-25T22:06:14.823Z,"10km SSE of Maria Antonia, Puerto Rico",earthquake,0.77,0.44,0.34,7,reviewed,pr,pr
2020-03-25T21:40:28.920Z,34.0336667,-117.53,2.61,0.81,ml,9,102,0.03912,0.14,ci,ci39115815,2020-03-26T21:26:59.270Z,"5km NNW of Mira Loma, CA",earthquake,0.37,0.38,0.12,13,reviewed,ci,ci
2020-03-25T21:37:55.610Z,38.8098335,-122.8271637,1.07,0.97,md,19,50,0.01107,0.03,nc,nc73359355,2020-03-25T22:10:04.775Z,"7km WNW of The Geysers, CA",earthquake,0.2,0.35,0.09,4,automatic,nc,nc
2020-03-25T21:30:59.420Z,17.9895,-66.8458,13,2.19,md,20,153,0.0364,0.15,pr,pr2020085032,2020-03-26T01:16:20.563Z,"2km W of Indios, Puerto Rico",earthquake,0.46,0.31,0.4,14,reviewed,pr,pr
2020-03-25T21:28:01.990Z,40.2796667,-121.5206667,5.13,0.65,md,10,106,0.1329,0.05,nc,nc73359350,2020-03-26T05:31:33.824Z,"9km SSE of Mineral, CA",earthquake,0.53,3.78,0.122,8,reviewed,nc,nc
2020-03-25T21:27:32.640Z,33.712,-117.4365,9.17,0.67,ml,15,52,0.04946,0.14,ci,ci39115799,2020-03-26T14:09:14.573Z,"11km WNW of Lake Elsinore, CA",earthquake,0.31,0.62,0.104,5,reviewed,ci,ci
2020-03-25T21:25:09.886Z,62.954,-150.5114,95,1.3,ml,,,,0.4,ak,ak0203wxbzcc,2020-03-25T21:28:15.714Z,"73km NNW of Talkeetna, Alaska",earthquake,,1.5,,,automatic,ak,ak
2020-03-25T21:24:27.730Z,36.0998333,-117.8668333,2.47,0.92,ml,12,109,0.02019,0.07,ci,ci39115783,2020-03-26T15:44:38.678Z,"10km NE of Coso Junction, CA",earthquake,0.18,0.16,0.156,7,reviewed,ci,ci
2020-03-25T21:23:44.230Z,35.8591667,-117.6846667,7.82,0.67,ml,11,91,0.08245,0.13,ci,ci37439357,2020-03-26T21:31:04.881Z,"22km ESE of Little Lake, CA",earthquake,0.28,0.76,0.179,4,reviewed,ci,ci
2020-03-25T21:23:34.100Z,35.8598333,-117.686,6.71,0.6,ml,11,90,0.08201,0.13,ci,ci39115791,2020-03-26T21:42:59.579Z,"22km ESE of Little Lake, CA",earthquake,0.24,0.55,0.154,4,reviewed,ci,ci
2020-03-25T21:18:20.380Z,35.9715,-117.4923333,2.15,0.1,ml,5,208,0.08635,0.04,ci,ci39115767,2020-03-27T04:09:32.594Z,"24km NNW of Searles Valley, CA",earthquake,0.26,0.19,0.081,3,reviewed,ci,ci
2020-03-25T21:09:56.867Z,58.2579,-151.4436,21.8,1.8,ml,,,,0.3,ak,ak0203wx8nie,2020-03-25T21:13:33.127Z,"77km NE of Kodiak, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-03-25T21:00:41.898Z,63.338,-145.0652,7.4,1.3,ml,,,,0.5,ak,ak0203wx6owl,2020-03-25T21:09:52.010Z,"60km S of Deltana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-03-25T20:56:24.150Z,37.4428333,-118.8418333,4,1.95,md,30,139,0.145,0.04,nc,nc73359325,2020-03-27T23:33:04.264Z,"20km SW of Toms Place, CA",earthquake,0.25,1.7,0.309,27,reviewed,nc,nc
2020-03-25T20:56:18.907Z,61.9721,-147.9777,29.2,1.5,ml,,,,1.26,ak,ak0203wwx7mp,2020-03-25T21:01:19.401Z,"49km ENE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-03-25T20:54:16.950Z,37.501,-119.0335,3.55,0.64,md,11,176,0.09868,0.07,nc,nc73359330,2020-03-26T05:41:08.673Z,"16km SSW of Mammoth Lakes, CA",earthquake,0.57,1.16,0.148,10,reviewed,nc,nc
2020-03-25T20:51:55.465Z,59.9738,-151.403,52.6,1.3,ml,,,,0.24,ak,ak0203www7vf,2020-03-25T20:56:57.977Z,"27km NNW of Fritz Creek, Alaska",earthquake,,1.5,,,automatic,ak,ak
2020-03-25T20:29:18.680Z,40.7433333,-112.0535,8.36,0.7,md,8,124,0.02134,0.06,uu,uu60370187,2020-03-26T19:00:10.970Z,"5km NE of Magna, Utah",earthquake,0.48,1.01,0.145,3,reviewed,uu,uu
2020-03-25T20:29:17.260Z,35.9168333,-117.674,3.56,1.04,ml,9,101,0.03645,0.13,ci,ci39115687,2020-03-25T20:32:51.934Z,"21km E of Little Lake, CA",earthquake,0.33,0.9,0.144,12,automatic,ci,ci
2020-03-25T20:24:39.119Z,62.3638,-149.4031,1.5,1.4,ml,,,,0.44,ak,ak0203wwqe9w,2020-03-25T20:29:09.935Z,"32km NE of Y, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-03-25T20:24:35.740Z,51.854,-177.7576667,4.34,1.67,ml,13,150,0.0532,0.12,av,av62150441,2020-03-27T02:23:54.410Z,"26km E of Tanaga Volcano, Alaska",earthquake,0.35,0.71,0.175,13,reviewed,av,av
2020-03-25T20:10:29.420Z,40.7401667,-111.9616667,2.71,0.56,md,7,107,0.0135,0.18,uu,uu60370182,2020-03-26T18:57:34.520Z,"6km WSW of Salt Lake City, Utah",earthquake,0.97,1.17,0.346,3,reviewed,uu,uu
2020-03-25T20:08:39.963Z,58.2566,-155.0913,1.2,1.2,ml,,,,0.53,ak,ak0203wwmyvh,2020-03-27T01:57:11.320Z,"103km ESE of King Salmon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-03-25T20:05:09.380Z,39.4045,-110.2986667,-2.37,1.69,md,6,201,0.02833,0.01,uu,uu60370177,2020-03-26T18:54:42.345Z,"18km SSE of East Carbon City, Utah",earthquake,0.71,1.7,0.272,6,reviewed,uu,uu
2020-03-25T20:04:15.940Z,47.4745,-112.721,15.47,1.43,ml,14,214,0.451,0.14,mb,mb80386634,2020-03-25T20:58:09.180Z,"55km SW of Choteau, Montana",earthquake,0.64,0.69,,0,reviewed,mb,mb
2020-03-25T20:00:42.050Z,32.8316667,-117.0436667,-0.11,1.05,ml,28,68,0.01578,0.27,ci,ci39115655,2020-03-26T15:47:16.053Z,"7km W of Santee, CA",quarry blast,0.44,31.61,0.173,9,reviewed,ci,ci
2020-03-25T19:56:07.396Z,55.8878,160.2307,188.01,5,mb,,88,3.015,0.64,us,us70008fzz,2020-03-25T20:17:26.040Z,"95km E of Esso, Russia",earthquake,8.8,5.9,0.026,488,reviewed,us,us
2020-03-25T19:50:27.520Z,38.4646667,-112.4121667,5.03,1.23,md,8,130,0.1472,0.06,uu,uu60370172,2020-03-26T18:51:50.880Z,"28km NE of Beaver, Utah",earthquake,0.57,3.83,0.146,6,reviewed,uu,uu
2020-03-25T19:49:38.440Z,53.8715,-166.7615,7.38,-0.56,ml,4,119,0.04637,0.06,av,av70880779,2020-03-27T01:49:03.180Z,"14km W of Dutch Harbor, Alaska",earthquake,0.32,0.85,0.253,4,reviewed,av,av
